"ID","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","Low shear visc","High shear visc","Toughness","Stress at break","Strain at break"
"0-30-0-0-0-10-10-0-0-50",0.609520721580286,0.523460808394401,0.410165381098414,0.306726910780815,0.212478621600914,0.144298984209368,0.117413169593715,0.101320213407486,0.045410667904164,0.00818351167835792,0.00231146849466444,0.000802756282255212,0.00034103556144292,0.000159884924409849,0.0000841114224462391,"","","","",""
"0-30-0-0-0-10-0-10-50-0",0.419583329791099,0.482101129227815,0.460105662829124,0.395995000303474,0.309215584954798,0.228613426603151,0.195227675476013,0.172415892930286,0.080925580564482,0.0226323247152788,0.0138172267389237,0.00668185487346478,0.00168224901609442,0.000201487216310967,0.0000436708607129206,"","","","",""
"0-30-0-0-0-10-0-10-0-50",0.638723026206021,0.526676570533282,0.392388476566328,0.279064483781756,0.188106375072962,0.132451022341161,0.119532905316993,0.111312027582731,0.0534063156390156,0.0152708546109888,0.00927195894907677,0.0045089685146356,0.00119527864550614,0.00021733549840073,0.0000953856960580212,"","","","",""
"0-30-0-0-0-0-10-10-50-0",0.353833865044531,0.440518681157614,0.454955202986133,0.424899442881297,0.35377015086248,0.267777327522832,0.223923373921598,0.192999501156562,0.0897762823862746,0.0249884624626236,0.015196419450815,0.00734866769780079,0.00185012833088066,0.000221594546134826,0.0000480289754167898,"","","","",""
"0-30-0-0-0-0-10-10-0-50",0.623201036123473,0.513260938197388,0.392607459447197,0.295881725919432,0.212957584300793,0.154295866636133,0.135654971012652,0.122953411877574,0.0584435555253599,0.0166308257047822,0.0100594947000616,0.00489185115967874,0.00129677668166884,0.000235790714980606,0.000103485448249111,"","","","",""
"0-10-30-10-0-0-0-0-50-0",0.339269123312709,0.418991398098136,0.425009420845376,0.39516605967202,0.343223975543244,0.285199208202132,0.277896380776367,0.269584130726906,0.147608686277956,0.0401266248045376,0.0103659970549216,0.00193602053086077,0.00066304591597485,0.000210452716032121,0.0000612663436763262,"","","","",""
"0-10-30-10-0-0-0-0-0-50",0.656226183000298,0.510646155088762,0.363519208457768,0.256426314341791,0.183168752879488,0.1456124985667,0.15265180214019,0.156266772177828,0.087216488969115,0.0241325556676015,0.00634696811913064,0.00128901332938107,0.000503495800249769,0.00023073230406361,0.000119930076440265,"","","","",""
"0-10-30-0-10-0-0-0-50-0",0.342846185738964,0.423435930373769,0.429595024000246,0.399627650673759,0.346878460619599,0.283848263791475,0.269669326066078,0.256369492055599,0.134278417348714,0.0337242507515179,0.0182839804852875,0.00764129495056574,0.00148744849157301,0.000260518573976022,0.0000680340485361664,"","","","",""
"0-10-30-0-10-0-0-0-0-50",0.658483058933209,0.51242418132797,0.364839850881936,0.257491128961396,0.183829344699009,0.143573102496581,0.146660212291054,0.147421834377873,0.0788151203790997,0.0202252637457183,0.0109354268349936,0.00461788016125501,0.000983247872981811,0.000259509274298988,0.000123922372589352,"","","","",""
"0-10-30-0-0-10-0-0-50-0",0.417388187888876,0.479578911792713,0.45769851948425,0.393923265902897,0.310620108148739,0.230733516121522,0.20001594537069,0.181256125316269,0.0909365223786798,0.0160498439477054,0.00400178655003002,0.00119890646004332,0.000449401182455369,0.000145902422566866,0.0000434423870595349,"","","","",""
"0-10-30-0-0-10-0-0-0-50",0.637348145103328,0.525542874652051,0.391543842070293,0.278463784465397,0.189693485871399,0.134351634284638,0.123104843237179,0.117493717519359,0.0601687976048562,0.0109774000816248,0.00283012071180125,0.000908397942543199,0.000385915388265156,0.000180925568056044,0.0000951803738986552,"","","","",""
"0-10-30-0-0-0-10-0-50-0",0.351525759494985,0.437645118977435,0.45198746944634,0.42212776707805,0.354782002336789,0.269672908072921,0.228843814350758,0.202441118847678,0.10065137230069,0.0177255341667145,0.00439573603643796,0.0013168390613406,0.000493607342184559,0.000160254378121649,0.0000477156759967794,"","","","",""
